"","Length","EffectiveLength","Overdispersion","logFC","logCPM","F","PValue","FDR"
"ENST00000488620.5",1725,1546.69388008956,3.26257220312072,-1.14586612573229,1.77638655482828,25.7876168029766,0.00195210772274234,0.0152570020442337
"ENST00000485822.1",3999,3820.69388008956,1.5509402122446,-0.783131229368606,2.18726956692582,14.2648964718968,0.00831497447166396,0.04332121105865
"ENST00000467805.6",913,734.69388008956,5.59725561626267,-0.331115630469427,-0.779062774130135,0.0937246029762607,0.76787297352478,0.873350994101853
"ENST00000620489.1",1503,1324.69388008956,1.2582468075603,0.18583488129115,5.52066193064463,9.83813922095633,0.0186816915618274,0.0775268400791331
"ENST00000490241.1",1265,1086.69388008956,7.07681323842721,-0.691544431191576,-0.024875170060277,0.755501570634608,0.416811999753203,0.620679876705251
"ENST00000231668.13",1339,1160.69388008956,3.91159554937648,0.35681693253407,0.161713724734667,0.951040799641785,0.36518223985142,0.574225385189047
"ENST00000351486.10",1168,989.69388008956,1.23924817091109,-0.564652372885163,2.99438582384024,15.9076379480362,0.00642508158102841,0.0358593013734542
"ENST00000532642.5",1685,1506.69388008956,1.65279357457595,0.810418778991711,2.53744015721947,19.3635267066349,0.00399598714392861,0.025428440492374
"ENST00000236067.8",944,765.69388008956,4.6242128921574,0.900540743851249,3.17724547264578,6.95602859223236,0.0378952362224533,0.128053949955837
"ENST00000472174.7",987,808.69388008956,1.39255224108983,0.692310623005962,6.22965767457882,120.854555223952,2.27602200337395e-05,0.000660134770182459
"ENST00000473485.5",1664,1485.69388008956,2.44443978191295,1.59920249835417,-0.0428396113518376,4.66763814620456,0.065762272382853,0.189594877935278
"ENST00000441802.7",14776,14597.6938800896,1,-0.870749023347997,9.1563734652891,137.999570672401,1.96020925058546e-05,0.000596537024350549
"ENST00000512772.5",1305,1126.69388008956,1.79965622663267,-0.657085654764035,5.21380733373673,32.1345282771151,0.00120217341975556,0.0107461785582817
"ENST00000509647.1",1852,1673.69388008956,1.72286159014742,-0.873476952759332,4.07704791885687,41.8074636999517,0.000515417332422957,0.00581772445420784
"ENST00000478986.1",774,595.721399842435,1,0.248981260828736,0.426002938195268,0.606005789439936,0.464769697256797,0.661114307775632
"ENST00000333775.9",999,820.69388008956,1.70312659474424,0.0293142013513576,0.210730161144957,0.00581046098722073,0.941611854763071,0.970594807092643
"ENST00000575771.6",520,341.992697398448,1.46690262923252,-0.184963785848535,3.48057405273538,1.69572809240342,0.238071649507939,0.441200524652617
"ENST00000576861.5",556,377.903472020575,3.56499053545824,0.393663854930577,0.713484513992171,0.575144467430647,0.476172187473254,0.67042925481082
"ENST00000576384.1",424,247.035150555995,1.53430588688197,-0.338240883582049,1.53832675176021,1.34396436276178,0.288266139778896,0.497094358101752
"ENST00000570555.1",783,604.721399842435,1.0608444825055,-0.177088679363521,0.600016482763234,0.222247859015574,0.653423490458816,0.800168339052551
"ENST00000398603.6",706,527.765664524155,2.39060963600299,-0.485713235878327,0.780580091273552,1.25842413631156,0.303316620980539,0.512535205051433
"ENST00000398606.10",741,562.721399842435,1,-0.307955895826093,7.79852130559297,107.923981880441,3.2062911618088e-05,0.000822421941910784
"ENST00000494593.1",1681,1502.69388008956,1.41125556613633,0.139597877813093,-0.13663791693144,0.151120988300436,0.709834754665094,0.836875419732905
"ENST00000421926.6",3965,3786.69388008956,11.1017316380676,-0.621473523554012,2.95725799451631,5.08339095166738,0.0640903595707777,0.186333166984112
"ENST00000250454.8",1303,1124.69388008956,1.06538784367511,0.498174426839435,4.29371135538011,14.562601624139,0.00796392095121789,0.0419996777386165
"ENST00000301905.9",1836,1657.69388008956,1.32673973870708,-2.77539161446735,3.4669466621711,221.491038232616,3.61547020606323e-06,0.000200403796564613
"ENST00000522944.5",1499,1320.69388008956,2.61043122582103,-7.42006750990026,-0.505815346113077,41.5763815958123,0.00231370160644337,0.017233923318872
"ENST00000577554.5",4310,4131.69388008956,14.1617547551649,0.676934715326112,1.66026602267661,1.42187738353302,0.277475736992778,0.485320366760375
"ENST00000262294.12",4489,4310.69388008956,4.13186532038871,0.402016936171558,5.18108980258301,25.4038863810193,0.00199315898632828,0.0154977079787236
"ENST00000393065.6",3548,3369.69388008956,27.9476424226676,0.894862671770295,1.72038191324399,2.62536674305433,0.155544455575355,0.337322876580711
"ENST00000336053.10",3301,3122.69388008956,14.4507167411917,-1.35541158736873,1.37196232529171,14.624779388566,0.00800271329689763,0.0421496927065444
"ENST00000554969.5",1924,1745.69388008956,15.4187297347037,0.0981877873531741,3.28504302238561,0.36346968407654,0.567476207337631,0.740274703123827
"ENST00000556142.5",1599,1420.69388008956,6.54579420563657,-2.08140804547388,0.16684342994697,5.70231003994214,0.0481805902215212,0.152065109763106
"ENST00000554455.5",1784,1605.69388008956,6.85000541138271,-0.348898313748262,6.85209029609406,77.9815889470918,8.48506747845568e-05,0.00157638623041906
"ENST00000430246.6",4501,4322.69388008956,2.06247098857131,0.767545753839396,2.51550675516259,13.8232632433319,0.00892600365096821,0.0455613566013825
"ENST00000553753.5",1790,1611.69388008956,14.0095293513131,-0.481060104799102,3.62326395242015,1.89904856559307,0.216352165303161,0.415700063433666
"ENST00000555914.5",1658,1479.69388008956,11.5995200498172,-0.492665654690444,4.63315528040659,3.59804754158116,0.10556999752356,0.260730663526689
"ENST00000556628.5",1156,977.69388008956,16.2120679345248,-7.15866450568625,-0.719835453512997,47.3164632665374,0.00171474876204995,0.0139175115599584
"ENST00000557201.5",1371,1192.69388008956,5.57622217007098,-0.503086738274718,6.0155910464395,30.2044043876029,0.00141412841459094,0.0121488704728211
"ENST00000553300.6",3165,2986.69388008956,3.30839227100323,-0.586887417144911,4.91012120870567,15.0413886409873,0.0078416211062317,0.0415306563516545
"ENST00000556897.5",1252,1073.69388008956,8.6323555670134,0.0325982699836968,6.21574281201593,0.267644122638666,0.622429540726975,0.77938050547731
"ENST00000557157.5",698,519.787509330679,38.1355914493828,-1.20553478961007,2.78353804280367,1.91592312713543,0.214612261010885,0.413758552173075
"ENST00000554383.5",1039,860.69388008956,12.5468399722798,-1.19426326503865,3.36031418647781,13.3075317762906,0.0103317723247394,0.0506267834677199
"ENST00000556226.5",629,450.806535893501,4.07245403408742,-1.4086938895478,-0.232134964829411,3.39317574921782,0.107794835867756,0.264418348482047
"ENST00000553614.5",604,425.806535893501,6.41785480207428,-0.404276329211349,4.08086257060559,8.57467223655694,0.0246774420082686,0.0946570790026898
"ENST00000557768.1",599,420.806535893501,1.78809861616796,-0.24995900301264,0.0497544930345112,0.215071214527092,0.658284404649778,0.803507911766213
"ENST00000557033.1",760,581.721399842435,3.7501669961526,-0.067532576133443,0.865322461741435,0.0223306216566178,0.885919625398654,0.942855820775183
"ENST00000555127.1",929,750.69388008956,4.00189910871121,1.0610776913947,0.33003227644345,2.03969580274295,0.200904125704494,0.396997608896418
"ENST00000595618.5",7623,7444.69388008956,224.192765845019,-0.329304851773406,5.49771125660348,0.142128182398686,0.718872488621013,0.842841315740351
"ENST00000602177.1",524,345.978508007634,2.91908929778775,-0.380107287142632,-0.430408507948727,0.367868734432441,0.563631086951348,0.737147145240547
"ENST00000593533.1",978,799.69388008956,2.76559212507534,-0.427837656339619,1.90170725153244,1.80158982899699,0.225617175892539,0.426317995737742
"ENST00000599420.5",971,792.69388008956,2.50048044236223,0.928871880469356,-0.80335441601856,3.48314263953159,0.0969813644928269,0.246041551508128
"ENST00000597073.5",2087,1908.69388008956,3.89769418341431,-0.392216968091098,2.72874279861051,3.83042376363653,0.095436888033096,0.243515680995961
"ENST00000397274.6",7532,7353.69388008956,183.318303150145,0.337752791724878,5.65099564433084,0.966376789481632,0.362753643773201,0.57210972199771
"ENST00000682292.1",7606,7427.69388008956,64.7625561896612,-0.473692980293426,6.97110083859955,20.4197364710941,0.00380686943927912,0.0245523354121383
"ENST00000315616.12",2365,2186.69388008956,2.45203276039865,-0.00928402592254769,2.42474805755163,0.00186924508102494,0.966842805457814,0.983052954505896
"ENST00000559271.1",1558,1379.69388008956,6.79302102162714,-0.556529595011075,0.659573631178785,0.468151064700237,0.519351784815164,0.704080378451997
"ENST00000263966.8",8038,7859.69388008956,15.1005432462285,-1.71229714715695,3.81738273839139,156.721253639725,1.03229621353155e-05,0.000391355546739104
"ENST00000496897.5",2747,2568.69388008956,2.87875476824447,-1.13042651127389,2.68844386182235,49.4068698806806,0.000322591330710091,0.0041278241349086
"ENST00000679972.1",7055,6876.69388008956,45.2336163422079,0.892064306392032,0.247283909823258,0.413623592699259,0.54282857668937,0.72120171222804
"ENST00000679752.1",9431,9252.69388008956,2.51179827071389,-0.246068583786762,-0.459232714203667,0.263115018783618,0.623736935118318,0.780239440681571
"ENST00000647561.1",2528,2349.69388008956,2.8049994204224,-0.899417884018018,-0.0449700101534224,1.93333868521364,0.210214945488901,0.408302683068569
"ENST00000532244.5",786,607.721399842435,5.3946664308637,-0.141316234291271,-0.277039718278451,0.142050214112524,0.71795205555563,0.842103051807097
"ENST00000322776.11",1560,1381.69388008956,1.40792842302179,0.0404782471607708,6.01003716319433,0.391637189434453,0.553243352002771,0.728772645264159
"ENST00000529927.5",1503,1324.69388008956,12.1118431875543,-0.753037185968902,0.0410970663263006,0.420551292685946,0.539500577620758,0.718705155792182
"ENST00000415352.6",1512,1333.69388008956,13.6750367346121,0.257051217814908,-0.66743865068862,0.0337278181936947,0.859274772809299,0.927976442721601
"ENST00000526770.5",1748,1569.69388008956,2.18735366003175,0.00054562791308647,0.164566728230727,1.7746902068488e-06,0.998978295408502,0.999389850327644
"ENST00000399668.7",9266,9087.69388008956,6.73115507949799,-3.1733323255069,3.69672896625167,85.9872813630031,7.95124305901463e-05,0.00150465858411108
"ENST00000526913.5",5584,5405.69388008956,7.02776217245739,-2.66905510500401,1.71067440066163,12.6040883663781,0.0115927816089639,0.0550612384714409
"ENST00000325748.9",1770,1591.69388008956,1.77203878407112,-0.0617028448178714,4.77729273277713,0.6826690540928,0.438589680677941,0.639059705432113
"ENST00000676586.1",3741,3562.69388008956,2.40394200182903,0.233397906403196,0.633972167428342,0.381613084374586,0.558631761964823,0.733069224710252
"ENST00000676752.1",3498,3319.69388008956,1.37450997454476,0.642413744290674,2.41469521405633,7.17024526870878,0.0347251200520179,0.120606677619824
"ENST00000424699.5",1616,1437.69388008956,11.9740390143096,0.329499207148382,-0.314329836371851,0.0616495424701782,0.811490785954338,0.900298214960857
"ENST00000432031.6",1344,1165.69388008956,5.06684749062372,-0.268107098216165,0.297477564153052,0.54470809396824,0.487292485889348,0.679302011404528
"ENST00000677806.1",3890,3711.69388008956,1.77397920406315,1.16746581835231,-0.455671144208291,6.891136953097,0.0311184777918991,0.111600648926194
"ENST00000466165.1",585,406.806535893501,2.75204238131627,-0.0644913818569693,-0.599804558391844,0.00947252352497332,0.925124874141399,0.962654902822549
"ENST00000226299.9",2209,2030.69388008956,19.6192478926902,-0.42491367071558,2.03652837295865,0.584861427548492,0.472854509983901,0.667835382858902
"ENST00000618908.4",2100,1921.69388008956,24.1934825216935,0.204945462190886,2.77440805857222,0.676717167974447,0.440719606159358,0.640896541360252
"ENST00000606142.5",1876,1697.69388008956,2.54100422088982,0.176167661596757,5.79409373804649,13.0519125385377,0.0101432957405968,0.049948486311196
"ENST00000513458.9",6878,6699.69388008956,1,0.601561014191254,4.78607015674352,53.2808644981568,0.000258550145068121,0.00351407053401503
"ENST00000495198.6",816,637.721399842435,5.08441604564923,-1.73469878529086,-0.624088098251316,1.95830893902601,0.197343526771756,0.392643297389021
"ENST00000360537.6",4430,4251.69388008956,11.4575081458583,0.257897873579817,1.57010140091575,0.50236857121219,0.50377556662153,0.69221556085356
"ENST00000649307.1",3229,3050.69388008956,13.8835379655693,0.205563715603669,3.76818094109659,0.32977420296851,0.586221855666085,0.753367965076513
"ENST00000674357.1",3269,3090.69388008956,25.6484492799783,0.772920357436979,1.9076441766305,0.493036655390049,0.508428283213496,0.695522412235113
"ENST00000354765.6",3663,3484.69388008956,8.65441532756704,1.85634484228398,-0.738275915247068,2.63054332529666,0.13801701435376,0.312894891743719
"ENST00000367572.3",2496,2317.69388008956,29.053574826077,0.70541606401886,0.279761816004963,0.413755747620308,0.543277072352031,0.721583641269989
"ENST00000647880.1",2138,1959.69388008956,19.312840834978,0.606411687955577,1.38574103140334,0.463415349766365,0.521109179965962,0.705451522786015
"ENST00000367571.3",2800,2621.69388008956,3.57136948795908,-0.307557031206465,0.664357779209997,0.323399191282768,0.58984275569697,0.755808279472436
"ENST00000417959.4",1645,1466.69388008956,7.79570814201367,-0.737685657690675,0.513923253965943,1.05115620295517,0.344647907538233,0.554562727016976
"ENST00000633782.1",1324,1145.69388008956,7.62431315064159,0.387107900211446,1.12736010439199,0.467329583067367,0.519498224184489,0.704214989984908
"ENST00000612580.2",1362,1183.69388008956,62.8228041833339,1.25691104518967,2.22402524263901,2.08095310488365,0.198402609957354,0.393982954657404
"ENST00000633809.1",951,772.69388008956,1.19307464454639,0.172297447231749,-0.500623695486726,0.187435689159896,0.677922350184427,0.815713468495661
"ENST00000393784.8",2903,2724.69388008956,18.8547345746104,-0.380149070601394,7.51643810364261,33.8435677533519,0.00104811159162172,0.00975429460688697
"ENST00000690799.1",2715,2536.69388008956,20.4672660112066,-2.04438381924589,1.83748486437734,9.19024717712675,0.0227560210067015,0.0892291790958891
"ENST00000686615.1",2861,2682.69388008956,18.5185262972911,0.157143519115823,2.71006636658023,0.15970793261508,0.702979648281417,0.832132846025428
"ENST00000684928.1",2747,2568.69388008956,24.9418727059456,-3.39134837875445,0.883167912295273,12.5194334324875,0.0080249532782106,0.0422409009124776
"ENST00000691612.1",2617,2438.69388008956,72.8711456974975,-0.50319728083389,2.85625840403389,0.458295026446397,0.523131867590098,0.706628341524125
"ENST00000689975.1",2602,2423.69388008956,104.605946232167,0.581129323330097,3.81743113674718,4.19833903535854,0.0853418445552338,0.225939583857059
"ENST00000687901.1",2897,2718.69388008956,13.5904270354849,-0.580811937178006,2.25480302679349,1.20335468923081,0.313902530481512,0.524489589224321
"ENST00000523291.5",586,407.806535893501,2.46669355366525,-0.252860498292341,0.00672591124543087,0.172198851440266,0.692002394178918,0.825001178214583
"ENST00000692557.1",2684,2505.69388008956,51.1491478959469,-0.0774707471197213,6.07950605411489,0.220367165357405,0.654982283480187,0.801151510315648
"ENST00000690977.1",3952,3773.69388008956,1.77103948014871,0.780751165356017,-0.0866526859867475,4.1676894591621,0.0821545483552324,0.219897519314292
"ENST00000523650.5",488,310.099904536587,1.78412775331578,1.3746802956053,-0.432726216966203,3.80702408291703,0.0871908488224084,0.22918284412136
"ENST00000523366.1",456,278.467938328554,1.03938467602322,-0.58853181249718,-0.113192310995319,1.70283256577559,0.236120026776098,0.438945219658317
"ENST00000520399.1",5687,5508.69388008956,1.13751823644015,0.0525263050797817,1.12939891079981,0.0315250283257846,0.864667922690665,0.931342313864177
"ENST00000688069.1",2602,2423.69388008956,4.45711669942113,1.16175260458186,0.0314569569927637,5.81914250224698,0.047469261980186,0.150402679671506
"ENST00000523215.1",3621,3442.69388008956,5.31218886929676,0.446049025365346,0.0379827836569869,0.55762283998113,0.481913102131558,0.675118267409174
"ENST00000372318.8",1472,1293.69388008956,5.01432438959034,-1.43411621364189,-0.476768540461094,1.33481115284276,0.282600558997726,0.490536989933041
"ENST00000490563.5",1659,1480.69388008956,5.30313157932972,0.530947234701853,-0.997135504321835,0.195841099984253,0.66900393694291,0.810162555845951
"ENST00000443533.5",1688,1509.69388008956,4.36375521825962,0.507200083393211,-0.447712990928009,0.82679872317235,0.392570347323314,0.599637737082839
"ENST00000413532.5",1330,1151.69388008956,2.00194662272169,0.21284421175263,1.95913269665313,0.773546233352014,0.411233437822421,0.616189407270825
"ENST00000411456.6",1688,1509.69388008956,1,0.168929843347959,1.09399509982627,0.348990631157312,0.575343504555821,0.746171503318213
"ENST00000284116.9",3241,3062.69388008956,1.54041546680484,1.84534070765112,1.31794105145873,21.2739616893675,0.00318058640251289,0.0216111080034883
"ENST00000564440.5",3016,2837.69388008956,1.53273225210506,0.167193591652719,3.33975279798661,1.8086275639161,0.224706989607151,0.425242075796925
"ENST00000335181.10",2305,2126.69388008956,1.4510336483613,-0.125846358177718,11.2035268971178,33.9204387948181,0.00091933646160015,0.00887279478370974
"ENST00000698740.1",2448,2269.69388008956,13.8603167378865,-1.89754100160366,0.109220776380075,1.93270783322183,0.207735389805998,0.405048757836419
"ENST00000319622.10",2717,2538.69388008956,9.21833626993842,0.114181131677853,2.43167122080134,0.0823346286628631,0.783614929199152,0.883429822691537
"ENST00000389093.7",2279,2100.69388008956,11.4093256433272,-0.13869035496068,2.52182322141394,0.075591776704624,0.792397778718561,0.888682322092016
"ENST00000565184.6",2503,2324.69388008956,14.3725413227595,0.252551632432892,4.4172118733453,1.10862818880016,0.332078993592887,0.542540169968312
"ENST00000565143.1",2301,2122.69388008956,1.20051828925961,0.443178568064741,3.74219373769953,13.5077035508733,0.00938849975789363,0.0472918235893628
"ENST00000567118.5",2254,2075.69388008956,11.4299909046728,-0.741248653194341,-0.469426885058147,0.266822147895805,0.621130665620035,0.778691768919706
"ENST00000565154.6",2004,1825.69388008956,17.8202941044764,0.104143339862042,1.10598685639622,0.0267888615356815,0.875314286020547,0.937119774349766
"ENST00000568459.5",1806,1627.69388008956,33.8943860177851,0.667645846335495,3.83758418809998,1.75755387307806,0.232168697064692,0.433994305196309
"ENST00000561609.5",1568,1389.69388008956,9.74691947519681,-0.209299321907247,6.41255354910693,4.7668084286008,0.0707460613611954,0.199162663401566
"ENST00000563986.1",825,646.721399842435,1.2230122692034,0.531512925712857,1.77209197509778,5.66726216554384,0.0526022985349173,0.161250622496113
"ENST00000569857.5",1355,1176.69388008956,7.89408870607258,-0.403189359520257,6.22410387389697,27.9070951193475,0.00173640928598544,0.014037887650686
"ENST00000570166.1",626,447.806535893501,3.54966403341453,0.838030390631058,0.315538206719903,3.1792108828014,0.12162657452357,0.287337011333597
"ENST00000564993.1",663,484.787509330679,1.12986306842265,-0.302761780419803,0.580842377076564,0.535365529595825,0.491010018925471,0.681974769111865
"ENST00000563275.1",699,520.787509330679,14.0403724029825,0.0753724929740465,0.193854284667951,0.0110884478318939,0.91954067093319,0.959528390626152
"ENST00000564276.1",753,574.721399842435,2.31907247659504,-0.446813988954248,0.406080096940666,1.21389165260658,0.311297470101185,0.521673557692752
"ENST00000566809.1",560,381.903472020575,2.59527040069443,-0.477622970268281,-0.203787785506723,0.790414632934684,0.405049122056155,0.610667715459799
"ENST00000372310.8",3206,3027.69388008956,6.50100235802499,-0.698718469584276,3.64301746900391,8.10021702605981,0.0286336731210269,0.105241430956885
"ENST00000475075.6",1881,1702.69388008956,10.7092344760829,-1.84038587325745,1.04353235262949,7.97790489496965,0.0295642306922146,0.107528480127278
"ENST00000222388.6",2185,2006.69388008956,2.59427300919059,-0.439864004356773,5.02487313402691,32.227566911065,0.00105713129498269,0.00981581236209478
"ENST00000265350.9",2478,2299.69388008956,1.2179228818198,-0.0169519273199312,4.45334811896539,0.0387338975891401,0.850122866400424,0.923489267321262
"ENST00000482361.1",1481,1302.69388008956,4.30587107370348,0.779786719490133,-0.42619160730773,0.871668756258085,0.38149668062216,0.588841545720572
"ENST00000337190.7",3871,3692.69388008956,1,0.355787803426353,6.90013170882,103.111447695272,3.67953272970512e-05,0.000905456019499265
"ENST00000513372.5",4228,4049.69388008956,1.57541629940537,-0.0497640059255335,3.28532551666492,0.0717883168560652,0.79724092925758,0.891769134094541
"ENST00000513380.1",624,445.806535893501,2.33146316483257,-0.129006260355936,1.74561152796056,0.201562086113108,0.668428074734626,0.809786513241389
"ENST00000515378.5",522,343.978508007634,1.81447365557914,0.655078680574157,0.33180677756968,3.74531666254709,0.0985088959391021,0.248686093483679
"ENST00000413853.6",2069,1890.69388008956,1,0.754707493688152,3.37403399954413,43.8082919504269,0.000452355060419421,0.0052781582723863
"ENST00000621955.1",1702,1523.69388008956,21.3637702351549,0.244926173567957,2.68829567539003,0.95500955196502,0.364241326723315,0.573441874815967
"ENST00000524103.5",1914,1735.69388008956,10.3626979228081,0.699304720889351,2.32357861399482,5.81266516873551,0.050331374823512,0.156472820675482
"ENST00000518112.5",2059,1880.69388008956,23.0187534331433,-1.60989649070304,1.49654086732783,19.2018799270899,0.00418582217546344,0.0262911498400249
"ENST00000256398.13",3148,2969.69388008956,3.57775672967573,-0.193322711145782,3.76440700745964,1.87786247010634,0.217031526408944,0.416511240985981
"ENST00000685023.1",10941,10762.6938800896,1,-0.0594435007967951,1.3392672427936,0.0433223631238132,0.841685946104187,0.918829437178958
"ENST00000688318.1",1574,1395.69388008956,22.373110358046,1.23496784767846,1.39573366640627,1.19409792696683,0.316042064185778,0.526728937338822
"ENST00000691921.1",1952,1773.69388008956,8.61902840260493,-0.483808140454258,-0.33405565849255,0.341158508867043,0.578660076881464,0.748263377693262
"ENST00000381070.8",2065,1886.69388008956,3.68382645185866,-0.149511257705178,4.39164000480354,1.54615904960021,0.257622115700119,0.464122353562689
"ENST00000692763.1",7794,7615.69388008956,1.31106313951076,0.157181532283915,0.616584422571877,0.268355101798661,0.622325570480935,0.77931117617849
"ENST00000607786.2",4124,3945.69388008956,1.70644143383366,0.203639742842268,0.217670836767607,0.206167666955153,0.665005866766436,0.807686079297215
"ENST00000358739.5",495,317.073957252542,1.15066239722577,0.464038523646725,-0.0673477625646081,0.862639764246864,0.385973587644706,0.593431673517029
"ENST00000541790.4",489,311.087034116377,1.12551505858502,0.658433689789983,1.00213662464303,5.3850568366241,0.0576256481489641,0.172415231301544
"ENST00000312655.9",5264,5085.69388008956,1.00154460572614,0.804065745005236,3.47611064534352,32.6280212606899,0.00102337517741529,0.00958980867318201
"ENST00000606613.1",4137,3958.69388008956,1.06577544698457,-0.0810566553650675,-0.189945921922834,0.0362531948871883,0.854718601791803,0.925743728153445
"ENST00000377777.6",486,308.125524054626,2.13478788942788,1.15506694282136,1.44864996739095,15.9091069230263,0.00656635037403214,0.0365203830967797
"ENST00000289316.2",789,610.721399842435,1.22780051408026,1.48112683348198,3.07317486895728,54.5250598146702,0.000243132002982495,0.0033626506745829
"ENST00000290974.7",4114,3935.69388008956,2.64595693571191,0.753859731315534,-0.234537829605075,4.14817274097819,0.081626567099569,0.21886874087766
"ENST00000682992.1",8940,8761.69388008956,5.44449625633506,0.346013886166116,2.21821843198282,1.34916458503465,0.287290226782389,0.496097762627914
"ENST00000440894.2",2959,2780.69388008956,2.61869770053179,-1.0442006142881,0.35754545550783,6.18498879577015,0.0451495972697364,0.144959418446239
"ENST00000587340.5",2450,2271.69388008956,1.48888652455767,0.790824309556523,0.124033701084432,3.69479058121632,0.09920597979123,0.249930801170788
"ENST00000380535.8",2195,2016.69388008956,3.28620384021851,-1.0207212482025,-0.140147455449228,4.00888469164676,0.0866430452778647,0.228265124460368
"ENST00000376693.3",745,566.721399842435,1.1781498251064,0.0884560352420938,0.249873851163194,0.0637262519786432,0.808778399673812,0.898784835309612
"ENST00000460393.6",5593,5414.69388008956,16.9974028159035,4.50413859208503,4.57417645961634,48.3628753159236,0.000412441211286968,0.0049364057475909
"ENST00000615825.2",5744,5565.69388008956,12.9089947919959,2.93515521576457,3.13473091067143,87.3912534404887,7.81568730128778e-05,0.00149224015193015
"ENST00000675418.2",5552,5373.69388008956,18.5053076817451,2.13076689446165,4.60652268604953,39.6797757680524,0.000684995334523034,0.00712353816089851
"ENST00000382989.7",1319,1140.69388008956,1.23759848326379,3.37449269034893,-0.16338354566988,44.4189706429394,6.93567358141581e-05,0.00138438516194576
"ENST00000462745.5",3590,3411.69388008956,19.3006403469929,0.208042617986756,1.57336379615875,0.0487285468929667,0.832491767290126,0.91312450638953
"ENST00000493237.5",2556,2377.69388008956,5.93328287079732,2.54358702660229,4.27619581569853,163.835324913821,1.18472624203572e-05,0.000430915321687196
"ENST00000360490.7",5656,5477.69388008956,17.9117959140997,10.8765439283566,2.71864852596857,29.965144740595,0.00492329034255683,0.0296369644734436
"ENST00000491026.6",2562,2383.69388008956,12.9345177030213,8.44917355789195,0.417084109397285,55.430634159743,0.00126142270829524,0.0111512355457522
"ENST00000473730.6",2865,2686.69388008956,4.85750997296464,3.28544443687062,0.34571004101786,19.6555838043267,0.00148003588051036,0.0125395893064
"ENST00000680057.1",5776,5597.69388008956,13.9965608209191,3.16745108673665,0.833699583752313,8.89618959871835,0.0179737589080243,0.0753999354453732
"ENST00000680282.1",5607,5428.69388008956,11.3866822708927,8.1465253400965,0.194729263902641,27.1056871660404,0.00607000046581006,0.0344046029437661
"ENST00000493888.1",565,386.871624704467,6.54952206071645,1.55344296549034,-0.617354984528997,2.55396076734408,0.147077567119052,0.32575116774394
"ENST00000632874.1",2114,1935.69388008956,2.24143799159102,1.21960225666116,1.62197347070359,12.8924017655467,0.0106105013537258,0.051569200851743
"ENST00000611844.4",2183,2004.69388008956,6.59005383297578,0.0614451551043219,1.19640112688233,0.00851657583782701,0.92944174377115,0.964973331946179
"ENST00000265348.9",5406,5227.69388008956,9.98183459716149,0.321207944195481,5.9839206561909,7.92776614770101,0.0298100401832957,0.108172136258293
"ENST00000692002.1",1192,1013.69388008956,5.30206954393968,0.628990664592195,1.21546439204339,2.08318692476029,0.197117087221206,0.392316846345523
"ENST00000689256.1",5731,5552.69388008956,18.4746416463096,1.24578699376091,1.7991737621372,9.70473835451716,0.0198834627625628,0.0811251798099974
"ENST00000685042.1",5456,5277.69388008956,19.4381249576428,-0.515695770191691,0.696620715533631,0.191654567103448,0.67684321916056,0.815279326213748
"ENST00000690231.1",5354,5175.69388008956,70.5047161504527,0.359596168378511,2.33393966667433,0.0918947729299137,0.77181447148247,0.875893463187565
"ENST00000674134.1",5427,5248.69388008956,53.720823410494,2.42739611665486,2.72188387949298,5.29720572536125,0.060371759436043,0.178474661042916
"ENST00000674112.2",5415,5236.69388008956,21.3267901656172,2.04826155474236,0.346126161331209,2.63476949719556,0.14897960727103,0.328345720117161
"ENST00000674100.1",5549,5370.69388008956,62.9215827945091,1.76357209748618,1.99321642628952,1.88108403387194,0.218762046969828,0.418482223554534
"ENST00000688302.1",5381,5202.69388008956,22.2835143432966,1.59425683470378,0.342007285815131,1.72459616121254,0.23306448032501,0.435195869320872
"ENST00000688707.1",2237,2058.69388008956,10.3950080874462,-0.210908315656115,0.661351928616156,0.187077915339286,0.679958854634701,0.817143215914922
"ENST00000683160.1",2683,2504.69388008956,9.4447403322997,-0.893421477623564,-0.305274736974666,0.561288039977187,0.478593316910355,0.67252799159804
"ENST00000234453.10",13892,13713.6938800896,1.30079045434756,0.930993590100127,4.52131669047374,134.19105817228,1.65619457812691e-05,0.000534097578069245
"ENST00000453653.5",749,570.721399842435,1.59708276473872,0.58295662021382,1.59718508521909,2.58096853990577,0.156843598234151,0.339040930075761
"ENST00000461474.1",528,349.978508007634,1.85170417419681,0.818181210034978,0.780614750549692,3.58049122599471,0.105205831050911,0.260140036665738
"ENST00000421187.1",552,373.903472020575,2.20543050444163,0.393383378214284,-0.213224819124443,0.732639200145187,0.421580948157172,0.624759040540745
"ENST00000587559.5",622,443.806535893501,2.75332817363346,-0.733459423155988,-0.263306950173911,1.60657803901107,0.246941569396149,0.451572208904241
"ENST00000589786.5",1625,1446.69388008956,3.86074798703091,-0.141983711382944,0.923914508824061,0.141398112760197,0.719330154540101,0.843143849344244
"ENST00000284006.10",4918,4739.69388008956,4.58480323388063,0.576029750090544,-0.381082431698347,0.212101466530528,0.659197746204557,0.804219480875335
"ENST00000683859.1",3909,3730.69388008956,1.52057908528474,-0.370582501114594,3.99312747584421,12.4508065077742,0.0112741920189067,0.0540040426038724
"ENST00000272348.7",594,415.806535893501,1.26726979174368,-0.0121759916641337,4.71289183700701,0.018948696233891,0.894773398839213,0.947015535921585
