,Length,EffectiveLength,Overdispersion,logFC,logCPM,PValue,F,FDR
ENST00000443736.5,3596,3417.6938800895596,24.950805538179537,0.9338134495438302,1.3398226893368437,0.3674963867876959,0.9475279702393985,0.5761223267682424
ENST00000055335.11,3477,3298.6938800895596,2.5255667151699406,0.266946273356354,1.7916989061741284,0.36754794194539264,0.941286026784866,0.5761669164902953
ENST00000465588.2,548,369.9034720205749,6.184373141326617,-0.6327079250797268,-0.1741918589548679,0.36755054506240836,0.9368068603239901,0.5761669164902953
ENST00000369004.7,3667,3488.6938800895596,9.985865006264362,0.6973516575019468,0.6933862018315201,0.36756453139202544,0.9477037900776004,0.5761686856336115
ENST00000592599.5,2260,2081.6938800895596,1.6999476283055535,0.39977848475272726,0.5412698859788977,0.3675861174490942,0.9429352983640592,0.57617944113311
ENST00000539354.6,6811,6632.69388008956,11.172605353590408,0.4762108364110016,2.519127602060065,0.3676015214584787,0.9455505507031521,0.57617944113311
ENST00000397149.4,7136,6957.69388008956,1.000815532240994,0.04639655283211181,6.093238471931957,0.3676099667937697,0.940458962296255,0.57617944113311
ENST00000682713.1,1363,1184.6938800895596,1.6762415064001324,0.6336454695112084,-0.7017403546600989,0.36770646876532126,0.9130163959253325,0.5762985557027126
ENST00000369799.10,3943,3764.6938800895596,1.2839427005834512,0.03607262694159185,7.115143653421795,0.36771168473481863,0.9400292418299743,0.5762985557027126
ENST00000376442.8,3406,3227.6938800895596,22.910051707098997,-0.1336293272908644,5.336444574057403,0.3677625065702712,0.9447037416083612,0.5763580485405667
ENST00000219169.9,2120,1941.6938800895596,6.764053725604378,0.15997926043864044,4.009123061807072,0.36780370009395225,0.9432979288500036,0.5764024482377456
ENST00000389737.5,2874,2695.6938800895596,2.5712839997166603,-0.22845751327639205,2.4523128587181877,0.36784447049626506,0.9396294457957121,0.5764461817593332
ENST00000605057.6,4460,4281.69388008956,5.892049141514834,-0.10351571292867333,5.577147827575029,0.3678763133023937,0.9442216599749839,0.5764759223455576
ENST00000285397.9,2566,2387.6938800895596,1.2684340083604397,0.279537963717607,1.3670232703624028,0.36794288816292503,0.9403413468411714,0.5765600853749986
ENST00000703776.1,1650,1471.6938800895596,1.4954809050514206,-0.3115636773414004,0.9130042350501208,0.3679891956224833,0.9413630629301187,0.5766124849653507
ENST00000262995.9,7864,7685.69388008956,32.09214625679116,0.6206260443065558,2.9979701000277235,0.3680315078569482,0.9436549048041859,0.5766586208810696
ENST00000372989.6,3998,3819.6938800895596,5.863298677377991,-1.1790308644076561,0.16984968071311599,0.36810756597308014,0.9385571304220746,0.5767576272314578
ENST00000546424.5,4463,4284.69388008956,2.271290236352773,0.5503464114544896,-0.49103456353242947,0.36814001343425024,0.919556671880213,0.5767882990805282
ENST00000487620.1,2660,2481.6938800895596,9.804865170650038,0.7674153565063573,0.4593993245090221,0.3681561778914396,0.9435302084038364,0.5767887552002807
ENST00000647898.1,1793,1614.6938800895596,1.089301204525858,-0.44575845949321163,-0.4774348712146605,0.3681695635816551,0.923494390450665,0.5767887552002807
ENST00000475168.1,5629,5450.69388008956,1.456555342659729,-0.347814633856478,0.4822611253550197,0.36817891932223856,0.9410968589390254,0.5767887552002807
ENST00000563343.5,567,388.8716247044672,12.24799008177756,0.8328344158567985,0.395516074975104,0.3682034944271377,0.9429676289035931,0.5768070892772056
ENST00000476111.5,573,394.8229512276045,15.524233105747307,-1.1732973487111578,0.8351389477449993,0.36822709002124443,0.9447673587267468,0.5768159528290517
ENST00000598355.1,714,535.7436556642892,23.01355990435407,-0.8078574441021099,1.3160361949995005,0.3682460851665383,0.9442659091540544,0.5768159528290517
ENST00000554308.5,2515,2336.6938800895596,8.255260210649343,0.3472930563288588,2.1855334200010432,0.36824776904183154,0.9429523217766562,0.5768159528290517
ENST00000332674.9,3470,3291.6938800895596,4.550977760942603,0.42036739778672016,0.5244370447492593,0.3683007072857962,0.9399687539172411,0.5768787092937123
ENST00000563490.1,718,539.7213998424348,2.804340214860087,0.3235574491515333,1.3883287728008622,0.3683145275207257,0.9387231228401544,0.5768801919864117
ENST00000678022.1,3416,3237.6938800895596,24.922585890073524,-0.35503193743401473,1.8394849094606753,0.3683362157905643,0.9392062383010656,0.5768939976159861
ENST00000409649.5,822,643.7213998424348,9.515496225760169,-0.3463743141437132,2.593890925516224,0.36835794013889006,0.9423160373868986,0.5769012369512146
ENST00000417154.6,4261,4082.6938800895596,12.836483171263318,-0.3788826041174396,2.824199301198369,0.36836658617047385,0.942249810513797,0.5769012369512146
ENST00000474473.1,1095,916.6938800895597,4.73073975625897,0.43982722342212405,0.09463857631002318,0.3684108049462018,0.9362113878578346,0.5769503243322937
ENST00000553635.5,1412,1233.6938800895596,3.8338330083352146,-0.17781455938582477,3.2182833113137037,0.3684324007481251,0.937064590213104,0.5769639807766638
ENST00000564610.5,1876,1697.6938800895596,3.235307354465905,0.25223875222792,1.7700504503288017,0.3684500008245676,0.937507826580656,0.5769713791917003
ENST00000398645.6,6511,6332.69388008956,52.976109082175796,-1.0848852202885793,2.2295828855828885,0.3684944174542604,0.9419563936707495,0.5770207687927758
ENST00000359761.7,2003,1824.6938800895596,6.796130012513813,-0.32146980538317943,1.5454634670605882,0.3685214956535506,0.9374340670666056,0.5770430058610404
ENST00000681421.1,3412,3233.6938800895596,4.884089937897527,0.5354091828985306,1.5838115062356746,0.3685408820782361,0.9424277864354408,0.5770531977639973
ENST00000537578.5,2767,2588.6938800895596,14.763193635162576,0.9188864907024591,0.6647571059784664,0.3686094674826747,0.942321255819531,0.5771404209422131
ENST00000519789.5,728,549.7213998424348,8.793384145806659,-1.1220111838346347,-0.3783445157076516,0.36865789755522127,0.9241951633007501,0.5771871235780378
ENST00000438828.4,7974,7795.69388008956,3.6595658642592435,0.4390944824879244,-0.06395575886170862,0.3686650565943763,0.9317363191013766,0.5771871235780378
ENST00000437043.8,5131,4952.69388008956,6.37747604696631,0.1448723798709122,4.322886943463518,0.3686862638660766,0.9408163860881612,0.5771884617772101
ENST00000539545.1,789,610.7213998424348,6.204643328744072,0.3593355304392195,1.3630086341198535,0.36869917122495927,0.9371315637170412,0.5771884617772101
ENST00000632964.1,1853,1674.6938800895596,7.574016297619713,-0.7322934329575146,0.6395768181043715,0.3687112420184844,0.9436234129391006,0.5771884617772101
ENST00000545419.5,1336,1157.6938800895596,8.163041881141904,-0.9173170181980037,-0.03730923000448895,0.36871743337203844,0.9368540933018686,0.5771884617772101
ENST00000473537.1,826,647.7213998424348,6.000746670731292,-0.15627997743664968,4.70814771203988,0.3688192912495763,0.940250754734161,0.5773277416489595
ENST00000393650.7,2253,2074.6938800895596,12.52418601130124,-1.4271422394125943,-0.865035636936984,0.3688439311155287,0.8922344290572355,0.5773398152999075
ENST00000589686.5,532,353.96390490810273,8.304571152127815,-0.5372831950921676,2.4354755862288657,0.3688667319327852,0.9402297339425264,0.5773398152999075
ENST00000359798.9,3585,3406.6938800895596,3.490478011677779,0.29939962474162596,1.2194398456798978,0.3688764388094518,0.9366950518647352,0.5773398152999075
ENST00000484481.1,398,221.58674960340653,5.316899278012758,0.4997407273674034,-0.6647744051835142,0.3688785399087646,0.9114186419350365,0.5773398152999075
ENST00000568377.5,2920,2741.6938800895596,23.322747608055117,-0.6946612365116587,0.7165978194081558,0.36890778072528074,0.9428004984570123,0.5773654149930343
ENST00000443112.7,4463,4284.69388008956,2.1404017968934146,-0.3988124270701818,0.24726679538958787,0.368937860108179,0.9370525424922405,0.5773795475467864
ENST00000691299.1,2496,2317.6938800895596,2.079718122559771,0.40977403757141084,0.1746153708465922,0.36895291701809946,0.9347277448874286,0.5773795475467864
ENST00000412144.6,3684,3505.6938800895596,37.77887310574905,0.6626287000854922,1.635093495141919,0.3689554650421153,0.940641670095482,0.5773795475467864
ENST00000413985.1,874,695.6938800895597,2.5355031455301504,-0.560902890885594,-0.516978984061408,0.36902256030465763,0.9177328528730012,0.5774476541918592
ENST00000254066.10,3275,3096.6938800895596,15.812864415592927,0.2974549263716811,2.901259002882768,0.3690247589451758,0.9394726891645474,0.5774476541918592
ENST00000625501.3,3298,3119.6938800895596,3.125905793612411,-0.1416135985973775,3.3356639224617948,0.3690505348014812,0.9344744805077008,0.5774476593103521
ENST00000392017.9,3298,3119.6938800895596,3.125905793612411,-0.1416135985973775,3.3356639224617948,0.3690505348014812,0.9344744805077008,0.5774476593103521
ENST00000203407.6,1595,1416.6938800895596,1.7206805788676025,-0.041949892748643684,7.0770396403080555,0.36907218844886597,0.9343352299451965,0.5774567395316188
ENST00000572293.7,5084,4905.69388008956,3.1562489497554287,0.3742687247836906,-0.2689642174515825,0.3690821110201757,0.9260176112852682,0.5774567395316188
ENST00000533601.7,3437,3258.6938800895596,18.820607979343514,0.5306235811182283,2.303744049980424,0.36912067641300184,0.9392313582884649,0.5774969146967049
ENST00000473674.5,855,676.6938800895597,9.400848505535363,-0.5926613610835234,-0.19867533117299896,0.36914660066409083,0.9281964174743882,0.5775173104199481
ENST00000706871.1,1978,1799.6938800895596,11.550192471144106,1.3991262677728353,-0.46036170736858084,0.36918816737640675,0.9036075435562607,0.5775567266687587
ENST00000300417.11,3120,2941.6938800895596,12.208402890445774,-0.2808095883353427,3.155604561886114,0.3691975728153041,0.9387154169803108,0.5775567266687587
ENST00000508448.5,867,688.6938800895597,8.878534541468579,0.6960236253654712,1.9077342688221794,0.369281096920964,0.9388746985462149,0.5776586503697185
ENST00000440930.6,870,691.6938800895597,23.841793420709884,1.3745690732479228,0.8984725482902344,0.36928850856132034,0.9382660946618413,0.5776586503697185
ENST00000271640.9,4437,4258.69388008956,40.080968051315004,-1.0544363713122937,0.5956383887663544,0.36931321261440686,0.9402834291147667,0.5776771282625031
ENST00000481149.2,1999,1820.6938800895596,1.9302291656619854,-0.5758462192133912,-0.7095031290337565,0.3693311763542403,0.9084814619245009,0.5776850620827905
ENST00000396281.8,5511,5332.69388008956,10.628257322014973,-0.7538056715955641,-0.4852629101169287,0.3693851611817185,0.9199445341080472,0.5777493353477832
ENST00000320153.10,2076,1897.6938800895596,12.092991705017518,-1.3534364061680186,-0.5513934711856704,0.3694409891944361,0.9081232356154397,0.5777700978803119
ENST00000631806.1,752,573.7213998424348,2.602103236255872,-0.4698540945517731,-0.7226963975281459,0.36944711701750593,0.9080407482581692,0.5777700978803119
ENST00000341861.9,8699,8520.69388008956,5.457660852889237,-0.6008588516640445,0.36534164345383063,0.3694478306363554,0.9400592241726244,0.5777700978803119
ENST00000552217.6,15560,15381.69388008956,20.818477850914498,0.3234639498494612,2.7840278222050245,0.3694511396600147,0.9376958432580257,0.5777700978803119
ENST00000355854.8,3676,3497.6938800895596,6.9569014857403655,0.6506191328697791,0.0793448577058192,0.369462903188064,0.9350375606783321,0.5777700978803119
ENST00000549441.7,4447,4268.69388008956,3.102357079021111,-0.3602378577629247,1.1219120850349569,0.36954508843563916,0.9341686773458414,0.5778784533043491
ENST00000457078.6,3380,3201.6938800895596,19.875934545717545,0.1611027408503739,4.71722136048195,0.3696436101644151,0.9367873505773909,0.5779921772307071
ENST00000426219.6,3380,3201.6938800895596,19.875934545717545,0.1611027408503739,4.71722136048195,0.3696436101644151,0.9367873505773909,0.5779921772307071
ENST00000704543.1,1874,1695.6938800895596,4.998920430628897,-0.6829026269355516,0.5196471366900641,0.36971019686648615,0.9393039481147863,0.5780625235779027
ENST00000545553.1,1814,1635.6938800895596,14.139147972315238,-1.0339620379308738,0.8343484474855541,0.36971439882490215,0.9388166813320824,0.5780625235779027
ENST00000531228.1,531,352.96390490810273,1.9340201356562345,-0.43954601067172416,-0.2058992203209679,0.3697353558133999,0.925334795731255,0.5780751205245548
ENST00000510755.5,1672,1493.6938800895596,8.927039937218513,-0.4388567328156739,2.3814446515619405,0.3698799586282616,0.9359857976885021,0.5782770343146991
ENST00000439272.7,2902,2723.6938800895596,49.58555021423181,0.5251885703899483,2.45762168409208,0.3699087109844207,0.935853877685446,0.5782770343146991
ENST00000512216.5,690,511.7875093306793,1.9802645922980684,0.20555053229967316,2.1685719954705727,0.36991257119975657,0.93109288376426,0.5782770343146991
ENST00000480824.7,6763,6584.69388008956,1.5954625892718337,0.0559150589962223,6.5423389298666565,0.3699161185564002,0.9308202397185024,0.5782770343146991
ENST00000344111.4,4839,4660.69388008956,1.0,0.11098718278740344,3.7659213626778625,0.36993035319021167,0.9307893656078425,0.5782791131237904
ENST00000493378.1,548,369.9034720205749,2.921674687336477,-0.09345272668422774,4.5258767518804595,0.36995071640948185,0.9306887605585475,0.5782904626049754
ENST00000368614.8,7971,7792.69388008956,1.4529330910174583,0.30490751843218883,0.5581582823139735,0.36996342375665425,0.9332865033852136,0.5782904626049754
ENST00000292494.11,1131,952.6938800895597,31.03279853760074,0.26237511764164667,5.587670365748558,0.3699828834715717,0.9353592501367187,0.5783007077765042
ENST00000554998.5,1952,1773.6938800895596,24.478098532866262,-0.4845380045234723,0.871343634011025,0.37001195945003856,0.9342617496123924,0.5783259823828281
ENST00000591448.5,3909,3730.6938800895596,13.881918184370011,-0.6959125927339188,0.679226002779783,0.3700625712231314,0.9379551252649506,0.5783849143413115
ENST00000524482.5,2065,1886.6938800895596,11.516453240140205,0.3189947360320673,1.9706986222267369,0.3700891663443675,0.9306047345538314,0.5784030829349964
ENST00000485390.5,1115,936.6938800895597,2.470915990977958,0.24940262486006745,2.054394856327226,0.37010001109091856,0.9303829258718607,0.5784030829349964
ENST00000460766.5,2379,2200.6938800895596,12.745853161237592,-0.14556098295362355,4.189531514648065,0.37011488937428794,0.9331859964018018,0.5784061626473885
ENST00000685859.1,5609,5430.69388008956,16.603504609306885,-1.1413810454471345,0.7123752600842774,0.3701788209286205,0.9361507905409387,0.5784705762846734
ENST00000350249.7,3845,3666.6938800895596,21.923943050703127,0.3384496295503418,3.6471941427356143,0.37018192509739334,0.9345587126846323,0.5784705762846734
ENST00000592727.3,726,547.7213998424348,6.431820604432617,-0.10646371899155659,6.222550084759066,0.3702597141112487,0.9341976468920399,0.5785719583303401
ENST00000545721.1,2796,2617.6938800895596,2.477082323070802,0.23235525404521618,1.9250458699030983,0.37031821178549545,0.9295596743401401,0.5786431894943803
ENST00000511154.5,2120,1941.6938800895596,10.74895886447474,-1.3252535440917859,-0.656987773936365,0.3703567003878164,0.8986032761162163,0.5786831514724515
ENST00000612452.5,7630,7451.69388008956,11.760165299384395,-0.8375875095223931,0.31498220649276143,0.37044587552465114,0.9340895157480271,0.5788023057229826
ENST00000391831.5,2025,1846.6938800895596,6.199120019913598,0.2983882776504654,2.0474311706604658,0.3705449196075762,0.9285373396517995,0.5789225787132354
ENST00000356142.4,907,728.6938800895597,2.882424334058877,-0.18969180138313743,3.094601731880655,0.37054976163352704,0.9282542710819547,0.5789225787132354
ENST00000673310.1,3212,3033.6938800895596,4.592445140309597,-0.9330798047114518,-0.25521161524995445,0.37056161043564595,0.9203496990541279,0.5789225787132354
ENST00000423280.5,959,780.6938800895597,20.865478613131828,0.6436447617227271,1.8625962180997842,0.3705773484037113,0.93348060133598,0.5789258301223001
ENST00000478436.1,3835,3656.6938800895596,1.6150313622641392,0.4335305120864026,0.44478288192761695,0.3705895301836197,0.9301716742940556,0.5789258301223001
ENST00000533616.5,2041,1862.6938800895596,12.189995960471906,0.31558242999487474,3.4773393385170293,0.3706392992038948,0.9326555961470301,0.5789657256457087
ENST00000428571.5,600,421.8065358935014,2.541172480798074,0.7567171074375134,-0.3519631189178895,0.37064948129998887,0.9181120676669012,0.5789657256457087
ENST00000586619.1,655,476.7875093306793,7.926369389510442,-0.23587364374888686,2.7707674164053726,0.37065382913400935,0.9281500137539865,0.5789657256457087
ENST00000538070.1,3655,3476.6938800895596,1.8532289176620378,-0.38065463514194026,-0.19353257619649358,0.37073375618107823,0.9221336035290673,0.5790703875433196
ENST00000634760.1,5847,5668.69388008956,17.276218479008403,0.3072394131310131,2.4021892523389736,0.3708259811250802,0.9303929856129738,0.5791942502682457
ENST00000064778.8,7296,7117.69388008956,24.90756324997577,0.2729570714459803,3.7022118206705747,0.3708433153330368,0.931791435241079,0.5792011363629261
ENST00000568202.5,1843,1664.6938800895596,2.9087201590778586,0.5066470024350779,-0.48347979195647506,0.3708917413805125,0.9101235465536327,0.5792565810331153
ENST00000509688.5,2749,2570.6938800895596,1.0145833357546234,-0.44239358308421944,-0.10851766256828005,0.3709437885293107,0.922567658586714,0.5793176770566668
ENST00000677559.1,7565,7386.69388008956,17.591826038591005,-1.438583389572988,0.9852621256933387,0.37099431742110345,0.9323520521322509,0.5793482938278025
ENST00000558036.5,2108,1929.6938800895596,3.1934636641982745,0.45680213050143487,0.5803455279635676,0.37099936923922366,0.9286258590722264,0.5793482938278025
ENST00000644538.1,1780,1601.6938800895596,6.213836369394908,0.69242069808699,0.040237620032961684,0.37100217892219817,0.927325153953336,0.5793482938278025
ENST00000452739.5,1044,865.6938800895597,5.435447796800062,-0.6984587946393043,0.5347974490155154,0.37105318644140217,0.9336852974836266,0.579407754734839
ENST00000583038.5,4930,4751.69388008956,1.9530193145357015,-0.5077463576338702,-0.7202549846433685,0.37117597000132646,0.9015712917250428,0.5795701009708696
ENST00000305641.7,6925,6746.69388008956,1.2580512142836924,-0.20236256387666302,2.453352652415592,0.37118948883736674,0.9256920369972433,0.5795701009708696
ENST00000691661.1,5377,5198.69388008956,25.56776301271042,-1.4047440675727996,0.48294532868286816,0.37119595407074063,0.9272586130470245,0.5795701009708696
ENST00000542877.6,5879,5700.69388008956,21.87501243365631,-0.14244880887072725,5.954783279920817,0.3712090631520833,0.9302361792425136,0.579570374861782
ENST00000518464.5,2967,2788.6938800895596,1.8172490755744855,0.3416080225949319,0.9326697378325972,0.37123097317148984,0.9276473732474271,0.579584389198928
ENST00000567278.1,5330,5151.69388008956,1.5759232753560295,-0.32350360814386825,0.3717527697369058,0.37125638133027655,0.9279678785466434,0.579603863839704
ENST00000263798.8,8032,7853.69388008956,3.55611528504274,-0.3345764219659185,1.413197980100583,0.3712849091683056,0.926159268061671,0.5796282073836727
ENST00000677999.1,3918,3739.6938800895596,14.511733420076217,0.538669942184284,1.0356376471585,0.3713098945327374,0.9320727145720142,0.5796470191223304
ENST00000675695.1,7226,7047.69388008956,25.924045831492386,1.1526421664154967,0.8378937125027233,0.37142712509371356,0.9301960536904929,0.5797840286527346
ENST00000393114.8,1494,1315.6938800895596,7.238449741135382,-0.3058420599767246,2.095858423841587,0.3714309107691014,0.9250447122175539,0.5797840286527346
ENST00000398846.6,1563,1384.6938800895596,3.177834380693913,0.6143057967139989,0.1455477799123,0.3714364752976435,0.9262222538399348,0.5797840286527346
ENST00000393706.6,2230,2051.6938800895596,17.084221863308883,0.9841888626670798,0.605314677062864,0.3714918984604876,0.9289063994131946,0.579828016316305
ENST00000469404.1,2403,2224.6938800895596,5.0033352812632526,0.3383446000305592,1.2933233624772003,0.37149649470650203,0.9256669284561522,0.579828016316305
ENST00000486056.1,1496,1317.6938800895596,3.2326019734550786,-0.09184317143210949,4.881085084273108,0.37150347406791706,0.9242513911278935,0.579828016316305
ENST00000331573.8,1754,1575.6938800895596,6.522625515178076,0.7081849634696156,0.3898098167442102,0.37153388004556576,0.9294434998765393,0.5798552764949098
ENST00000682168.1,2584,2405.6938800895596,2.6830759804902518,-0.47252807685648684,0.23932624628984608,0.3715532423424889,0.9254382895001645,0.5798652994326357
ENST00000536220.7,2253,2074.6938800895596,6.589469974296206,1.1300986924866128,-0.7350242093825902,0.3716671996372783,0.8887250857701621,0.5800229464005738
ENST00000647396.1,6493,6314.69388008956,51.13107634138057,1.3495395984600842,1.6506937181462966,0.37169245887974645,0.9298449909540152,0.5800421652397812
ENST00000697032.1,1615,1436.6938800895596,2.9215220107448268,0.7482939228334391,-0.22035996667927626,0.3717086014585805,0.9152131222274442,0.5800471562877996
ENST00000504234.1,623,444.8065358935014,3.7952812713265174,0.4478544146261874,-0.5150616938636642,0.3717458980189847,0.9062539492871213,0.5800851563926845
ENST00000677779.1,1750,1571.6938800895596,24.208076295798175,0.8941087115027239,1.628150674909226,0.3717657527873741,0.9290958019357252,0.5800959380233659
ENST00000424000.6,1992,1813.6938800895596,4.409151295120478,0.46307284925129805,-0.1432053340062818,0.3717854315948822,0.9178763591948454,0.5801002443970029
ENST00000526267.1,662,483.7875093306793,14.004320410480613,1.0656365852280596,0.34318493908948516,0.37179440358576965,0.9254539677435059,0.5801002443970029
ENST00000586636.5,938,759.6938800895597,6.489051839432026,0.7631821018007492,0.6877810111850323,0.3718629033198119,0.9295745652258709,0.5801869210913301
ENST00000522313.1,672,493.7875093306793,5.281723194922551,-0.48134154454355804,0.7382429542893931,0.37191611382506795,0.9255481380795163,0.5802497380619427
ENST00000545680.5,872,693.6938800895597,4.766272273190274,0.5399494676265796,-0.17253839856119668,0.3719745619957565,0.9142016158320214,0.5803202392673195
ENST00000592800.6,3757,3578.6938800895596,6.891895291479798,-0.4843696422513075,0.7184102412273756,0.37199988187561,0.9260994460682058,0.5803202392673195
ENST00000505548.5,1113,934.6938800895597,13.531561418612908,1.2105464351953035,0.7688198080024692,0.372008762092607,0.9271776185526975,0.5803202392673195
ENST00000550776.5,870,691.6938800895597,5.463710712069499,0.4344570421796088,0.571058452270938,0.3720140406983892,0.9245645585801164,0.5803202392673195
ENST00000362076.8,1551,1372.6938800895596,22.074834119429934,0.4397535836334387,2.627288775949496,0.3720260541704556,0.9269733695514262,0.5803202392673195
ENST00000592043.5,988,809.6938800895597,7.593614978645235,0.30870340609855873,1.1201583225552552,0.3720590420648351,0.9237747863060042,0.5803514944990019
ENST00000522387.5,2331,2152.6938800895596,10.821911681258602,-0.7017848198381302,0.9622371111040682,0.3720908364698283,0.9291824785510916,0.5803627498478776
ENST00000503359.5,2683,2504.6938800895596,6.211684516302673,0.33832435135006206,1.6831304188900469,0.3720921604768812,0.9224808341198389,0.5803627498478776
ENST00000382224.5,4984,4805.69388008956,17.241435799114456,1.3620318655436365,0.1449623546760398,0.3721349745786753,0.9142214887347957,0.5804031468021094
ENST00000710780.1,2013,1834.6938800895596,6.127369809473441,0.37097927565048106,1.7291213047786762,0.3721439649621344,0.9237864227972261,0.5804031468021094
ENST00000578586.1,3796,3617.6938800895596,3.6427733580786943,0.28749499056907846,1.771558230126149,0.3722876901355996,0.9215803328493655,0.5806070957667614
ENST00000535009.5,2175,1996.6938800895596,2.4626764493409854,0.43969917001847053,0.5082545945872662,0.37230641623144745,0.9231562277460269,0.580610623719333
ENST00000181839.10,9525,9346.69388008956,2.5669395316277086,-0.1343882860646493,3.637726452643074,0.3723158660278734,0.9209272539324969,0.580610623719333
ENST00000521264.5,4341,4162.69388008956,1.0,-0.36455707448923375,0.4216596765236711,0.372363558299766,0.9235529498791825,0.5806647901924699
ENST00000524928.1,3553,3374.6938800895596,2.390156931077517,0.19667648708378654,2.248649003525039,0.3723880031192172,0.9208207210904499,0.5806827020139627
ENST00000578491.2,3815,3636.6938800895596,5.66114196930927,0.17202365905240585,5.111812134250953,0.3724728004993667,0.9249898229479169,0.5807947199936363
ENST00000458272.2,2654,2475.6938800895596,14.327401358322167,-0.838300948290477,0.5957015181897782,0.37252444342988084,0.9272854887077552,0.580855034431831
ENST00000487950.1,731,552.7213998424348,8.740755898122226,1.177123213969948,-0.7295350370088668,0.3725569101222098,0.8853948969841705,0.5808854453544309
ENST00000531186.5,565,386.8716247044672,1.3926998336666327,-0.10023755049553908,3.873966179857165,0.3725717039390525,0.919866205224511,0.5808882998230014
ENST00000618875.4,3476,3297.6938800895596,7.62637756097541,0.6029521529849312,1.176882059878912,0.37260861825654384,0.9263007694328912,0.5809079381057292
ENST00000461525.5,776,597.7213998424348,1.7219900379963387,-0.3028034734695934,1.2641008186617204,0.37261062826877106,0.9210933986305828,0.5809079381057292
ENST00000595223.5,956,777.6938800895597,5.641587975000258,-0.45274882776751485,0.8001248819852826,0.3726231901299029,0.92230103872116,0.5809079381057292
ENST00000675987.1,4453,4274.69388008956,22.617814808201445,-1.389471378940781,-0.3427192889902975,0.37267229333104807,0.8986891609995102,0.5809567160441398
ENST00000713590.1,2743,2564.6938800895596,11.671292991966247,1.0966780549026272,-0.040936848143624256,0.37268040792227003,0.9145396789920909,0.5809567160441398
ENST00000367881.11,1912,1733.6938800895596,3.094964695687845,0.10225216064439244,5.277237043204114,0.37270612832167943,0.9240227190909847,0.5809765998616473
ENST00000380523.8,1682,1503.6938800895596,4.794504237621397,0.4697936651593581,0.347388819587055,0.37278989218813985,0.9202140850154579,0.5810869576611498
ENST00000553297.1,798,619.7213998424348,1.767877021972596,0.4057208017484417,0.15430141925600713,0.37284597560817406,0.9181976338331281,0.5811519958451985
ENST00000703449.1,1721,1542.6938800895596,9.335154040223658,0.2906762683731236,1.619421057309296,0.3728575546305473,0.9193963995600598,0.5811519958451985
ENST00000326434.9,1994,1815.6938800895596,16.670509683020846,-0.9488890767901806,-0.05294779853577625,0.3728826229215165,0.9181572969116757,0.581170853735038
ENST00000565678.5,2298,2119.6938800895596,15.603446098317713,0.46380979363320046,1.0636186198414748,0.37290476913560405,0.9221229391849375,0.581185156153852
ENST00000496469.1,1034,855.6938800895597,2.2969379184941863,0.7697013656078593,-0.7935053825493725,0.372943866289207,0.8873144428266672,0.581225875292514
ENST00000448087.5,1702,1523.6938800895596,1.1862338702511444,0.4102200440049327,-0.4163157451184461,0.3730716211666925,0.9053678892063979,0.5814047581588878
ENST00000447436.5,963,784.6938800895597,6.382409426536347,0.690859317819068,0.7569432728870954,0.37308911697328623,0.9246620899470372,0.5814118038841916
ENST00000425934.5,2156,1977.6938800895596,19.411753629003858,1.2507873801842213,-0.43053047439789505,0.37312867906116615,0.8997046871814104,0.5814532354086075
ENST00000369101.7,738,559.7213998424348,13.81833248636545,0.17992983846269642,3.0856451814559906,0.3732738589782614,0.9170276539329757,0.5816592445204601
ENST00000589532.5,539,360.9490955857949,1.4707825246587614,-0.41577773071500396,-0.20925461559751585,0.37329083105807853,0.911027044035944,0.5816654645852827
ENST00000648386.1,3036,2857.6938800895596,4.391151882334952,-1.1088384516570566,-0.9907027608561315,0.3733811841532508,0.8790649970413074,0.5817860232654585
ENST00000456194.6,1880,1701.6938800895596,14.722357146408811,1.2965553104919325,-0.3737595945864563,0.37339584996318315,0.8953220999838418,0.5817886450869332
ENST00000340829.10,5455,5276.69388008956,4.067639769716504,-0.14142909270822998,5.083095070601879,0.3734255514275003,0.9210511645685774,0.581814692987647
ENST00000643231.1,2219,2040.6938800895596,1.285827783571604,-0.38643758809200107,0.16075359544930667,0.3734628028234837,0.9170957045088375,0.5818525018191756
ENST00000296859.10,5618,5439.69388008956,19.89419506374441,0.6945471523633752,1.1418969568834951,0.3734831971692965,0.9227587036673216,0.5818640457655093
ENST00000336985.11,1872,1693.6938800895596,5.321084471982404,-0.4460937252975092,2.3928301330116946,0.37358078607272066,0.9205916418538805,0.5819958491414506
ENST00000443524.6,967,788.6938800895597,8.496015309315885,-1.0435894395509755,0.17585457407740823,0.3736055955355018,0.9179386053315771,0.5820142653064965
ENST00000479654.1,2911,2732.6938800895596,10.66202248268045,0.5547993405554494,1.0406091247634686,0.3736420134701257,0.9222439677278618,0.5820372588962461
ENST00000645391.1,1669,1490.6938800895596,9.830851080356394,-0.36926753993004285,1.7116775221363343,0.3736463329688763,0.9175370627213358,0.5820372588962461
ENST00000600682.5,1210,1031.6938800895596,3.982803925647822,-0.9213951683907344,-0.2416899117255006,0.3736880229655152,0.9076322295084764,0.5820819659728761
ENST00000263062.8,2913,2734.6938800895596,8.55900145023031,0.43168529153201796,1.1656753792034669,0.3737576101842031,0.9176339297747537,0.5821701230478753
ENST00000323180.10,3675,3496.6938800895596,6.9921304277858445,0.20425340403487163,3.2695327611059204,0.3737973417680001,0.9170958560546228,0.5822117720530363
